"ID_TEMPO","NU_ANO","NU_MES","NU_ANOMES","SG_MES","NM_MESANO","NM_MES","NU_DIA","DT_TEMPO","NU_HORA"
3089,2008,1,200801,Jan,Jan/2008,Janeiro  ,28,2008-01-28 00:00:00,16
3090,2008,1,200801,Jan,Jan/2008,Janeiro  ,28,2008-01-28 00:00:00,17
3091,2008,1,200801,Jan,Jan/2008,Janeiro  ,28,2008-01-28 00:00:00,18
3092,2008,1,200801,Jan,Jan/2008,Janeiro  ,29,2008-01-29 00:00:00,8
3093,2008,1,200801,Jan,Jan/2008,Janeiro  ,29,2008-01-29 00:00:00,9
3094,2008,1,200801,Jan,Jan/2008,Janeiro  ,29,2008-01-29 00:00:00,10
3095,2008,1,200801,Jan,Jan/2008,Janeiro  ,29,2008-01-29 00:00:00,11
3096,2008,1,200801,Jan,Jan/2008,Janeiro  ,29,2008-01-29 00:00:00,12
3097,2008,1,200801,Jan,Jan/2008,Janeiro  ,29,2008-01-29 00:00:00,13
3098,2008,1,200801,Jan,Jan/2008,Janeiro  ,29,2008-01-29 00:00:00,14
3099,2008,1,200801,Jan,Jan/2008,Janeiro  ,29,2008-01-29 00:00:00,15
3100,2008,1,200801,Jan,Jan/2008,Janeiro  ,29,2008-01-29 00:00:00,16
3101,2008,1,200801,Jan,Jan/2008,Janeiro  ,29,2008-01-29 00:00:00,17
3102,2008,1,200801,Jan,Jan/2008,Janeiro  ,29,2008-01-29 00:00:00,18
3103,2008,1,200801,Jan,Jan/2008,Janeiro  ,30,2008-01-30 00:00:00,8
3104,2008,1,200801,Jan,Jan/2008,Janeiro  ,30,2008-01-30 00:00:00,9
3105,2008,1,200801,Jan,Jan/2008,Janeiro  ,30,2008-01-30 00:00:00,10
3106,2008,1,200801,Jan,Jan/2008,Janeiro  ,30,2008-01-30 00:00:00,11
3107,2008,1,200801,Jan,Jan/2008,Janeiro  ,30,2008-01-30 00:00:00,12
3108,2008,1,200801,Jan,Jan/2008,Janeiro  ,30,2008-01-30 00:00:00,13
3109,2008,1,200801,Jan,Jan/2008,Janeiro  ,30,2008-01-30 00:00:00,14
3110,2008,1,200801,Jan,Jan/2008,Janeiro  ,30,2008-01-30 00:00:00,15
3111,2008,1,200801,Jan,Jan/2008,Janeiro  ,30,2008-01-30 00:00:00,16
3112,2008,1,200801,Jan,Jan/2008,Janeiro  ,30,2008-01-30 00:00:00,17
3113,2008,1,200801,Jan,Jan/2008,Janeiro  ,30,2008-01-30 00:00:00,18
3114,2008,1,200801,Jan,Jan/2008,Janeiro  ,31,2008-01-31 00:00:00,8
3115,2008,1,200801,Jan,Jan/2008,Janeiro  ,31,2008-01-31 00:00:00,9
3116,2008,1,200801,Jan,Jan/2008,Janeiro  ,31,2008-01-31 00:00:00,10
3117,2008,1,200801,Jan,Jan/2008,Janeiro  ,31,2008-01-31 00:00:00,11
3118,2008,1,200801,Jan,Jan/2008,Janeiro  ,31,2008-01-31 00:00:00,12
3119,2008,1,200801,Jan,Jan/2008,Janeiro  ,31,2008-01-31 00:00:00,13
3120,2008,1,200801,Jan,Jan/2008,Janeiro  ,31,2008-01-31 00:00:00,14
3121,2008,1,200801,Jan,Jan/2008,Janeiro  ,31,2008-01-31 00:00:00,15
3122,2008,1,200801,Jan,Jan/2008,Janeiro  ,31,2008-01-31 00:00:00,16
3123,2008,1,200801,Jan,Jan/2008,Janeiro  ,31,2008-01-31 00:00:00,17
3124,2008,1,200801,Jan,Jan/2008,Janeiro  ,31,2008-01-31 00:00:00,18
3125,2008,2,200802,Fev,Fev/2008,Fevereiro,1,2008-02-01 00:00:00,8
3126,2008,2,200802,Fev,Fev/2008,Fevereiro,1,2008-02-01 00:00:00,9
3127,2008,2,200802,Fev,Fev/2008,Fevereiro,1,2008-02-01 00:00:00,10
3128,2008,2,200802,Fev,Fev/2008,Fevereiro,1,2008-02-01 00:00:00,11
3129,2008,2,200802,Fev,Fev/2008,Fevereiro,1,2008-02-01 00:00:00,12
3130,2008,2,200802,Fev,Fev/2008,Fevereiro,1,2008-02-01 00:00:00,13
3131,2008,2,200802,Fev,Fev/2008,Fevereiro,1,2008-02-01 00:00:00,14
3132,2008,2,200802,Fev,Fev/2008,Fevereiro,1,2008-02-01 00:00:00,15
3133,2008,2,200802,Fev,Fev/2008,Fevereiro,1,2008-02-01 00:00:00,16
3134,2008,2,200802,Fev,Fev/2008,Fevereiro,1,2008-02-01 00:00:00,17
3135,2008,2,200802,Fev,Fev/2008,Fevereiro,1,2008-02-01 00:00:00,18
3136,2008,2,200802,Fev,Fev/2008,Fevereiro,4,2008-02-04 00:00:00,8
3137,2008,2,200802,Fev,Fev/2008,Fevereiro,4,2008-02-04 00:00:00,9
3138,2008,2,200802,Fev,Fev/2008,Fevereiro,4,2008-02-04 00:00:00,10
3139,2008,2,200802,Fev,Fev/2008,Fevereiro,4,2008-02-04 00:00:00,11
3140,2008,2,200802,Fev,Fev/2008,Fevereiro,4,2008-02-04 00:00:00,12
3141,2008,2,200802,Fev,Fev/2008,Fevereiro,4,2008-02-04 00:00:00,13
3142,2008,2,200802,Fev,Fev/2008,Fevereiro,4,2008-02-04 00:00:00,14
3143,2008,2,200802,Fev,Fev/2008,Fevereiro,4,2008-02-04 00:00:00,15
3144,2008,2,200802,Fev,Fev/2008,Fevereiro,4,2008-02-04 00:00:00,16
3145,2008,2,200802,Fev,Fev/2008,Fevereiro,4,2008-02-04 00:00:00,17
3146,2008,2,200802,Fev,Fev/2008,Fevereiro,4,2008-02-04 00:00:00,18
3147,2008,2,200802,Fev,Fev/2008,Fevereiro,5,2008-02-05 00:00:00,8
3148,2008,2,200802,Fev,Fev/2008,Fevereiro,5,2008-02-05 00:00:00,9
3149,2008,2,200802,Fev,Fev/2008,Fevereiro,5,2008-02-05 00:00:00,10
3150,2008,2,200802,Fev,Fev/2008,Fevereiro,5,2008-02-05 00:00:00,11
3151,2008,2,200802,Fev,Fev/2008,Fevereiro,5,2008-02-05 00:00:00,12
3152,2008,2,200802,Fev,Fev/2008,Fevereiro,5,2008-02-05 00:00:00,13
3153,2008,2,200802,Fev,Fev/2008,Fevereiro,5,2008-02-05 00:00:00,14
3154,2008,2,200802,Fev,Fev/2008,Fevereiro,5,2008-02-05 00:00:00,15
3155,2008,2,200802,Fev,Fev/2008,Fevereiro,5,2008-02-05 00:00:00,16
3156,2008,2,200802,Fev,Fev/2008,Fevereiro,5,2008-02-05 00:00:00,17
3157,2008,2,200802,Fev,Fev/2008,Fevereiro,5,2008-02-05 00:00:00,18
3158,2008,2,200802,Fev,Fev/2008,Fevereiro,6,2008-02-06 00:00:00,8
3159,2008,2,200802,Fev,Fev/2008,Fevereiro,6,2008-02-06 00:00:00,9
3160,2008,2,200802,Fev,Fev/2008,Fevereiro,6,2008-02-06 00:00:00,10
3161,2008,2,200802,Fev,Fev/2008,Fevereiro,6,2008-02-06 00:00:00,11
3162,2008,2,200802,Fev,Fev/2008,Fevereiro,6,2008-02-06 00:00:00,12
3163,2008,2,200802,Fev,Fev/2008,Fevereiro,6,2008-02-06 00:00:00,13
3164,2008,2,200802,Fev,Fev/2008,Fevereiro,6,2008-02-06 00:00:00,14
3165,2008,2,200802,Fev,Fev/2008,Fevereiro,6,2008-02-06 00:00:00,15
3166,2008,2,200802,Fev,Fev/2008,Fevereiro,6,2008-02-06 00:00:00,16
3167,2008,2,200802,Fev,Fev/2008,Fevereiro,6,2008-02-06 00:00:00,17
3168,2008,2,200802,Fev,Fev/2008,Fevereiro,6,2008-02-06 00:00:00,18
3169,2008,2,200802,Fev,Fev/2008,Fevereiro,7,2008-02-07 00:00:00,8
3170,2008,2,200802,Fev,Fev/2008,Fevereiro,7,2008-02-07 00:00:00,9
3171,2008,2,200802,Fev,Fev/2008,Fevereiro,7,2008-02-07 00:00:00,10
3172,2008,2,200802,Fev,Fev/2008,Fevereiro,7,2008-02-07 00:00:00,11
3173,2008,2,200802,Fev,Fev/2008,Fevereiro,7,2008-02-07 00:00:00,12
3174,2008,2,200802,Fev,Fev/2008,Fevereiro,7,2008-02-07 00:00:00,13
3175,2008,2,200802,Fev,Fev/2008,Fevereiro,7,2008-02-07 00:00:00,14
3176,2008,2,200802,Fev,Fev/2008,Fevereiro,7,2008-02-07 00:00:00,15
3177,2008,2,200802,Fev,Fev/2008,Fevereiro,7,2008-02-07 00:00:00,16
3178,2008,2,200802,Fev,Fev/2008,Fevereiro,7,2008-02-07 00:00:00,17
3179,2008,2,200802,Fev,Fev/2008,Fevereiro,7,2008-02-07 00:00:00,18
3180,2008,2,200802,Fev,Fev/2008,Fevereiro,8,2008-02-08 00:00:00,8
3181,2008,2,200802,Fev,Fev/2008,Fevereiro,8,2008-02-08 00:00:00,9
3182,2008,2,200802,Fev,Fev/2008,Fevereiro,8,2008-02-08 00:00:00,10
3183,2008,2,200802,Fev,Fev/2008,Fevereiro,8,2008-02-08 00:00:00,11
3184,2008,2,200802,Fev,Fev/2008,Fevereiro,8,2008-02-08 00:00:00,12
3185,2008,2,200802,Fev,Fev/2008,Fevereiro,8,2008-02-08 00:00:00,13
3186,2008,2,200802,Fev,Fev/2008,Fevereiro,8,2008-02-08 00:00:00,14
3187,2008,2,200802,Fev,Fev/2008,Fevereiro,8,2008-02-08 00:00:00,15
3188,2008,2,200802,Fev,Fev/2008,Fevereiro,8,2008-02-08 00:00:00,16
3189,2008,2,200802,Fev,Fev/2008,Fevereiro,8,2008-02-08 00:00:00,17
3190,2008,2,200802,Fev,Fev/2008,Fevereiro,8,2008-02-08 00:00:00,18
3191,2008,2,200802,Fev,Fev/2008,Fevereiro,11,2008-02-11 00:00:00,8
3192,2008,2,200802,Fev,Fev/2008,Fevereiro,11,2008-02-11 00:00:00,9
3193,2008,2,200802,Fev,Fev/2008,Fevereiro,11,2008-02-11 00:00:00,10
3194,2008,2,200802,Fev,Fev/2008,Fevereiro,11,2008-02-11 00:00:00,11
3195,2008,2,200802,Fev,Fev/2008,Fevereiro,11,2008-02-11 00:00:00,12
3196,2008,2,200802,Fev,Fev/2008,Fevereiro,11,2008-02-11 00:00:00,13
3197,2008,2,200802,Fev,Fev/2008,Fevereiro,11,2008-02-11 00:00:00,14
3198,2008,2,200802,Fev,Fev/2008,Fevereiro,11,2008-02-11 00:00:00,15
3199,2008,2,200802,Fev,Fev/2008,Fevereiro,11,2008-02-11 00:00:00,16
3200,2008,2,200802,Fev,Fev/2008,Fevereiro,11,2008-02-11 00:00:00,17
3201,2008,2,200802,Fev,Fev/2008,Fevereiro,11,2008-02-11 00:00:00,18
3202,2008,2,200802,Fev,Fev/2008,Fevereiro,12,2008-02-12 00:00:00,8
3203,2008,2,200802,Fev,Fev/2008,Fevereiro,12,2008-02-12 00:00:00,9
3204,2008,2,200802,Fev,Fev/2008,Fevereiro,12,2008-02-12 00:00:00,10
3205,2008,2,200802,Fev,Fev/2008,Fevereiro,12,2008-02-12 00:00:00,11
3206,2008,2,200802,Fev,Fev/2008,Fevereiro,12,2008-02-12 00:00:00,12
3207,2008,2,200802,Fev,Fev/2008,Fevereiro,12,2008-02-12 00:00:00,13
3208,2008,2,200802,Fev,Fev/2008,Fevereiro,12,2008-02-12 00:00:00,14
3209,2008,2,200802,Fev,Fev/2008,Fevereiro,12,2008-02-12 00:00:00,15
3210,2008,2,200802,Fev,Fev/2008,Fevereiro,12,2008-02-12 00:00:00,16
3211,2008,2,200802,Fev,Fev/2008,Fevereiro,12,2008-02-12 00:00:00,17
3212,2008,2,200802,Fev,Fev/2008,Fevereiro,12,2008-02-12 00:00:00,18
3213,2008,2,200802,Fev,Fev/2008,Fevereiro,13,2008-02-13 00:00:00,8
3214,2008,2,200802,Fev,Fev/2008,Fevereiro,13,2008-02-13 00:00:00,9
3215,2008,2,200802,Fev,Fev/2008,Fevereiro,13,2008-02-13 00:00:00,10
3216,2008,2,200802,Fev,Fev/2008,Fevereiro,13,2008-02-13 00:00:00,11
3217,2008,2,200802,Fev,Fev/2008,Fevereiro,13,2008-02-13 00:00:00,12
3218,2008,2,200802,Fev,Fev/2008,Fevereiro,13,2008-02-13 00:00:00,13
3219,2008,2,200802,Fev,Fev/2008,Fevereiro,13,2008-02-13 00:00:00,14
3220,2008,2,200802,Fev,Fev/2008,Fevereiro,13,2008-02-13 00:00:00,15
3221,2008,2,200802,Fev,Fev/2008,Fevereiro,13,2008-02-13 00:00:00,16
3222,2008,2,200802,Fev,Fev/2008,Fevereiro,13,2008-02-13 00:00:00,17
3223,2008,2,200802,Fev,Fev/2008,Fevereiro,13,2008-02-13 00:00:00,18
3224,2008,2,200802,Fev,Fev/2008,Fevereiro,14,2008-02-14 00:00:00,8
3225,2008,2,200802,Fev,Fev/2008,Fevereiro,14,2008-02-14 00:00:00,9
3226,2008,2,200802,Fev,Fev/2008,Fevereiro,14,2008-02-14 00:00:00,10
3227,2008,2,200802,Fev,Fev/2008,Fevereiro,14,2008-02-14 00:00:00,11
3228,2008,2,200802,Fev,Fev/2008,Fevereiro,14,2008-02-14 00:00:00,12
3229,2008,2,200802,Fev,Fev/2008,Fevereiro,14,2008-02-14 00:00:00,13
3230,2008,2,200802,Fev,Fev/2008,Fevereiro,14,2008-02-14 00:00:00,14
3231,2008,2,200802,Fev,Fev/2008,Fevereiro,14,2008-02-14 00:00:00,15
3232,2008,2,200802,Fev,Fev/2008,Fevereiro,14,2008-02-14 00:00:00,16
3233,2008,2,200802,Fev,Fev/2008,Fevereiro,14,2008-02-14 00:00:00,17
3234,2008,2,200802,Fev,Fev/2008,Fevereiro,14,2008-02-14 00:00:00,18
3235,2008,2,200802,Fev,Fev/2008,Fevereiro,15,2008-02-15 00:00:00,8
3236,2008,2,200802,Fev,Fev/2008,Fevereiro,15,2008-02-15 00:00:00,9
3237,2008,2,200802,Fev,Fev/2008,Fevereiro,15,2008-02-15 00:00:00,10
3238,2008,2,200802,Fev,Fev/2008,Fevereiro,15,2008-02-15 00:00:00,11
3239,2008,2,200802,Fev,Fev/2008,Fevereiro,15,2008-02-15 00:00:00,12
3240,2008,2,200802,Fev,Fev/2008,Fevereiro,15,2008-02-15 00:00:00,13
3241,2008,2,200802,Fev,Fev/2008,Fevereiro,15,2008-02-15 00:00:00,14
3242,2008,2,200802,Fev,Fev/2008,Fevereiro,15,2008-02-15 00:00:00,15
3243,2008,2,200802,Fev,Fev/2008,Fevereiro,15,2008-02-15 00:00:00,16
3244,2008,2,200802,Fev,Fev/2008,Fevereiro,15,2008-02-15 00:00:00,17
3245,2008,2,200802,Fev,Fev/2008,Fevereiro,15,2008-02-15 00:00:00,18
3246,2008,2,200802,Fev,Fev/2008,Fevereiro,18,2008-02-18 00:00:00,8
3247,2008,2,200802,Fev,Fev/2008,Fevereiro,18,2008-02-18 00:00:00,9
3248,2008,2,200802,Fev,Fev/2008,Fevereiro,18,2008-02-18 00:00:00,10
3249,2008,2,200802,Fev,Fev/2008,Fevereiro,18,2008-02-18 00:00:00,11
3250,2008,2,200802,Fev,Fev/2008,Fevereiro,18,2008-02-18 00:00:00,12
3251,2008,2,200802,Fev,Fev/2008,Fevereiro,18,2008-02-18 00:00:00,13
3252,2008,2,200802,Fev,Fev/2008,Fevereiro,18,2008-02-18 00:00:00,14
3253,2008,2,200802,Fev,Fev/2008,Fevereiro,18,2008-02-18 00:00:00,15
3254,2008,2,200802,Fev,Fev/2008,Fevereiro,18,2008-02-18 00:00:00,16
3255,2008,2,200802,Fev,Fev/2008,Fevereiro,18,2008-02-18 00:00:00,17
3256,2008,2,200802,Fev,Fev/2008,Fevereiro,18,2008-02-18 00:00:00,18
3257,2008,2,200802,Fev,Fev/2008,Fevereiro,19,2008-02-19 00:00:00,8
3258,2008,2,200802,Fev,Fev/2008,Fevereiro,19,2008-02-19 00:00:00,9
3259,2008,2,200802,Fev,Fev/2008,Fevereiro,19,2008-02-19 00:00:00,10
3260,2008,2,200802,Fev,Fev/2008,Fevereiro,19,2008-02-19 00:00:00,11
3261,2008,2,200802,Fev,Fev/2008,Fevereiro,19,2008-02-19 00:00:00,12
3262,2008,2,200802,Fev,Fev/2008,Fevereiro,19,2008-02-19 00:00:00,13
3263,2008,2,200802,Fev,Fev/2008,Fevereiro,19,2008-02-19 00:00:00,14
3264,2008,2,200802,Fev,Fev/2008,Fevereiro,19,2008-02-19 00:00:00,15
3265,2008,2,200802,Fev,Fev/2008,Fevereiro,19,2008-02-19 00:00:00,16
3266,2008,2,200802,Fev,Fev/2008,Fevereiro,19,2008-02-19 00:00:00,17
3267,2008,2,200802,Fev,Fev/2008,Fevereiro,19,2008-02-19 00:00:00,18
3268,2008,2,200802,Fev,Fev/2008,Fevereiro,20,2008-02-20 00:00:00,8
3269,2008,2,200802,Fev,Fev/2008,Fevereiro,20,2008-02-20 00:00:00,9
3270,2008,2,200802,Fev,Fev/2008,Fevereiro,20,2008-02-20 00:00:00,10
3271,2008,2,200802,Fev,Fev/2008,Fevereiro,20,2008-02-20 00:00:00,11
3272,2008,2,200802,Fev,Fev/2008,Fevereiro,20,2008-02-20 00:00:00,12
3273,2008,2,200802,Fev,Fev/2008,Fevereiro,20,2008-02-20 00:00:00,13
3274,2008,2,200802,Fev,Fev/2008,Fevereiro,20,2008-02-20 00:00:00,14
3275,2008,2,200802,Fev,Fev/2008,Fevereiro,20,2008-02-20 00:00:00,15
3276,2008,2,200802,Fev,Fev/2008,Fevereiro,20,2008-02-20 00:00:00,16
3277,2008,2,200802,Fev,Fev/2008,Fevereiro,20,2008-02-20 00:00:00,17
3278,2008,2,200802,Fev,Fev/2008,Fevereiro,20,2008-02-20 00:00:00,18
3279,2008,2,200802,Fev,Fev/2008,Fevereiro,21,2008-02-21 00:00:00,8
3280,2008,2,200802,Fev,Fev/2008,Fevereiro,21,2008-02-21 00:00:00,9
3281,2008,2,200802,Fev,Fev/2008,Fevereiro,21,2008-02-21 00:00:00,10
3282,2008,2,200802,Fev,Fev/2008,Fevereiro,21,2008-02-21 00:00:00,11
3283,2008,2,200802,Fev,Fev/2008,Fevereiro,21,2008-02-21 00:00:00,12
3284,2008,2,200802,Fev,Fev/2008,Fevereiro,21,2008-02-21 00:00:00,13
3285,2008,2,200802,Fev,Fev/2008,Fevereiro,21,2008-02-21 00:00:00,14
3286,2008,2,200802,Fev,Fev/2008,Fevereiro,21,2008-02-21 00:00:00,15
3287,2008,2,200802,Fev,Fev/2008,Fevereiro,21,2008-02-21 00:00:00,16
3288,2008,2,200802,Fev,Fev/2008,Fevereiro,21,2008-02-21 00:00:00,17
3289,2008,2,200802,Fev,Fev/2008,Fevereiro,21,2008-02-21 00:00:00,18
3290,2008,2,200802,Fev,Fev/2008,Fevereiro,22,2008-02-22 00:00:00,8
3291,2008,2,200802,Fev,Fev/2008,Fevereiro,22,2008-02-22 00:00:00,9
3292,2008,2,200802,Fev,Fev/2008,Fevereiro,22,2008-02-22 00:00:00,10
3293,2008,2,200802,Fev,Fev/2008,Fevereiro,22,2008-02-22 00:00:00,11
3294,2008,2,200802,Fev,Fev/2008,Fevereiro,22,2008-02-22 00:00:00,12
3295,2008,2,200802,Fev,Fev/2008,Fevereiro,22,2008-02-22 00:00:00,13
3296,2008,2,200802,Fev,Fev/2008,Fevereiro,22,2008-02-22 00:00:00,14
3297,2008,2,200802,Fev,Fev/2008,Fevereiro,22,2008-02-22 00:00:00,15
3298,2008,2,200802,Fev,Fev/2008,Fevereiro,22,2008-02-22 00:00:00,16
3299,2008,2,200802,Fev,Fev/2008,Fevereiro,22,2008-02-22 00:00:00,17
3300,2008,2,200802,Fev,Fev/2008,Fevereiro,22,2008-02-22 00:00:00,18
3301,2008,2,200802,Fev,Fev/2008,Fevereiro,25,2008-02-25 00:00:00,8
3302,2008,2,200802,Fev,Fev/2008,Fevereiro,25,2008-02-25 00:00:00,9
3303,2008,2,200802,Fev,Fev/2008,Fevereiro,25,2008-02-25 00:00:00,10
3304,2008,2,200802,Fev,Fev/2008,Fevereiro,25,2008-02-25 00:00:00,11
3305,2008,2,200802,Fev,Fev/2008,Fevereiro,25,2008-02-25 00:00:00,12
3306,2008,2,200802,Fev,Fev/2008,Fevereiro,25,2008-02-25 00:00:00,13
3307,2008,2,200802,Fev,Fev/2008,Fevereiro,25,2008-02-25 00:00:00,14
3308,2008,2,200802,Fev,Fev/2008,Fevereiro,25,2008-02-25 00:00:00,15
3309,2008,2,200802,Fev,Fev/2008,Fevereiro,25,2008-02-25 00:00:00,16
3310,2008,2,200802,Fev,Fev/2008,Fevereiro,25,2008-02-25 00:00:00,17
3311,2008,2,200802,Fev,Fev/2008,Fevereiro,25,2008-02-25 00:00:00,18
3312,2008,2,200802,Fev,Fev/2008,Fevereiro,26,2008-02-26 00:00:00,8
3313,2008,2,200802,Fev,Fev/2008,Fevereiro,26,2008-02-26 00:00:00,9
3314,2008,2,200802,Fev,Fev/2008,Fevereiro,26,2008-02-26 00:00:00,10
3315,2008,2,200802,Fev,Fev/2008,Fevereiro,26,2008-02-26 00:00:00,11
3316,2008,2,200802,Fev,Fev/2008,Fevereiro,26,2008-02-26 00:00:00,12
3317,2008,2,200802,Fev,Fev/2008,Fevereiro,26,2008-02-26 00:00:00,13
3318,2008,2,200802,Fev,Fev/2008,Fevereiro,26,2008-02-26 00:00:00,14
3319,2008,2,200802,Fev,Fev/2008,Fevereiro,26,2008-02-26 00:00:00,15
3320,2008,2,200802,Fev,Fev/2008,Fevereiro,26,2008-02-26 00:00:00,16
3321,2008,2,200802,Fev,Fev/2008,Fevereiro,26,2008-02-26 00:00:00,17
3322,2008,2,200802,Fev,Fev/2008,Fevereiro,26,2008-02-26 00:00:00,18
3323,2008,2,200802,Fev,Fev/2008,Fevereiro,27,2008-02-27 00:00:00,8
3324,2008,2,200802,Fev,Fev/2008,Fevereiro,27,2008-02-27 00:00:00,9
3325,2008,2,200802,Fev,Fev/2008,Fevereiro,27,2008-02-27 00:00:00,10
3326,2008,2,200802,Fev,Fev/2008,Fevereiro,27,2008-02-27 00:00:00,11
3327,2008,2,200802,Fev,Fev/2008,Fevereiro,27,2008-02-27 00:00:00,12
3328,2008,2,200802,Fev,Fev/2008,Fevereiro,27,2008-02-27 00:00:00,13
3329,2008,2,200802,Fev,Fev/2008,Fevereiro,27,2008-02-27 00:00:00,14
3330,2008,2,200802,Fev,Fev/2008,Fevereiro,27,2008-02-27 00:00:00,15
3331,2008,2,200802,Fev,Fev/2008,Fevereiro,27,2008-02-27 00:00:00,16
3332,2008,2,200802,Fev,Fev/2008,Fevereiro,27,2008-02-27 00:00:00,17
3333,2008,2,200802,Fev,Fev/2008,Fevereiro,27,2008-02-27 00:00:00,18
3334,2008,2,200802,Fev,Fev/2008,Fevereiro,28,2008-02-28 00:00:00,8
3335,2008,2,200802,Fev,Fev/2008,Fevereiro,28,2008-02-28 00:00:00,9
3336,2008,2,200802,Fev,Fev/2008,Fevereiro,28,2008-02-28 00:00:00,10
3337,2008,2,200802,Fev,Fev/2008,Fevereiro,28,2008-02-28 00:00:00,11
3338,2008,2,200802,Fev,Fev/2008,Fevereiro,28,2008-02-28 00:00:00,12
3339,2008,2,200802,Fev,Fev/2008,Fevereiro,28,2008-02-28 00:00:00,13
3340,2008,2,200802,Fev,Fev/2008,Fevereiro,28,2008-02-28 00:00:00,14
3341,2008,2,200802,Fev,Fev/2008,Fevereiro,28,2008-02-28 00:00:00,15
3342,2008,2,200802,Fev,Fev/2008,Fevereiro,28,2008-02-28 00:00:00,16
3343,2008,2,200802,Fev,Fev/2008,Fevereiro,28,2008-02-28 00:00:00,17
3344,2008,2,200802,Fev,Fev/2008,Fevereiro,28,2008-02-28 00:00:00,18
3345,2008,2,200802,Fev,Fev/2008,Fevereiro,29,2008-02-29 00:00:00,8
3346,2008,2,200802,Fev,Fev/2008,Fevereiro,29,2008-02-29 00:00:00,9
3347,2008,2,200802,Fev,Fev/2008,Fevereiro,29,2008-02-29 00:00:00,10
3348,2008,2,200802,Fev,Fev/2008,Fevereiro,29,2008-02-29 00:00:00,11
3349,2008,2,200802,Fev,Fev/2008,Fevereiro,29,2008-02-29 00:00:00,12
3350,2008,2,200802,Fev,Fev/2008,Fevereiro,29,2008-02-29 00:00:00,13
3351,2008,2,200802,Fev,Fev/2008,Fevereiro,29,2008-02-29 00:00:00,14
3352,2008,2,200802,Fev,Fev/2008,Fevereiro,29,2008-02-29 00:00:00,15
3353,2008,2,200802,Fev,Fev/2008,Fevereiro,29,2008-02-29 00:00:00,16
3354,2008,2,200802,Fev,Fev/2008,Fevereiro,29,2008-02-29 00:00:00,17
3355,2008,2,200802,Fev,Fev/2008,Fevereiro,29,2008-02-29 00:00:00,18
3356,2008,3,200803,Mar,Mar/2008,Março    ,3,2008-03-03 00:00:00,8
3357,2008,3,200803,Mar,Mar/2008,Março    ,3,2008-03-03 00:00:00,9
3358,2008,3,200803,Mar,Mar/2008,Março    ,3,2008-03-03 00:00:00,10
3359,2008,3,200803,Mar,Mar/2008,Março    ,3,2008-03-03 00:00:00,11
3360,2008,3,200803,Mar,Mar/2008,Março    ,3,2008-03-03 00:00:00,12
3361,2008,3,200803,Mar,Mar/2008,Março    ,3,2008-03-03 00:00:00,13
3362,2008,3,200803,Mar,Mar/2008,Março    ,3,2008-03-03 00:00:00,14
3363,2008,3,200803,Mar,Mar/2008,Março    ,3,2008-03-03 00:00:00,15
3364,2008,3,200803,Mar,Mar/2008,Março    ,3,2008-03-03 00:00:00,16
3365,2008,3,200803,Mar,Mar/2008,Março    ,3,2008-03-03 00:00:00,17
3366,2008,3,200803,Mar,Mar/2008,Março    ,3,2008-03-03 00:00:00,18
3367,2008,3,200803,Mar,Mar/2008,Março    ,4,2008-03-04 00:00:00,8
3368,2008,3,200803,Mar,Mar/2008,Março    ,4,2008-03-04 00:00:00,9
3369,2008,3,200803,Mar,Mar/2008,Março    ,4,2008-03-04 00:00:00,10
3370,2008,3,200803,Mar,Mar/2008,Março    ,4,2008-03-04 00:00:00,11
3371,2008,3,200803,Mar,Mar/2008,Março    ,4,2008-03-04 00:00:00,12
3372,2008,3,200803,Mar,Mar/2008,Março    ,4,2008-03-04 00:00:00,13
3373,2008,3,200803,Mar,Mar/2008,Março    ,4,2008-03-04 00:00:00,14
3374,2008,3,200803,Mar,Mar/2008,Março    ,4,2008-03-04 00:00:00,15
3375,2008,3,200803,Mar,Mar/2008,Março    ,4,2008-03-04 00:00:00,16
3376,2008,3,200803,Mar,Mar/2008,Março    ,4,2008-03-04 00:00:00,17
2502,2007,11,200711,Nov,Nov/2007,Novembro ,14,2007-11-14 00:00:00,12
2503,2007,11,200711,Nov,Nov/2007,Novembro ,14,2007-11-14 00:00:00,13
2504,2007,11,200711,Nov,Nov/2007,Novembro ,14,2007-11-14 00:00:00,14
2505,2007,11,200711,Nov,Nov/2007,Novembro ,14,2007-11-14 00:00:00,15
2506,2007,11,200711,Nov,Nov/2007,Novembro ,14,2007-11-14 00:00:00,16
2507,2007,11,200711,Nov,Nov/2007,Novembro ,14,2007-11-14 00:00:00,17
2508,2007,11,200711,Nov,Nov/2007,Novembro ,14,2007-11-14 00:00:00,18
2509,2007,11,200711,Nov,Nov/2007,Novembro ,15,2007-11-15 00:00:00,8
2510,2007,11,200711,Nov,Nov/2007,Novembro ,15,2007-11-15 00:00:00,9
2511,2007,11,200711,Nov,Nov/2007,Novembro ,15,2007-11-15 00:00:00,10
2512,2007,11,200711,Nov,Nov/2007,Novembro ,15,2007-11-15 00:00:00,11
2513,2007,11,200711,Nov,Nov/2007,Novembro ,15,2007-11-15 00:00:00,12
2514,2007,11,200711,Nov,Nov/2007,Novembro ,15,2007-11-15 00:00:00,13
2515,2007,11,200711,Nov,Nov/2007,Novembro ,15,2007-11-15 00:00:00,14
2516,2007,11,200711,Nov,Nov/2007,Novembro ,15,2007-11-15 00:00:00,15
